Stfartro_Id;Ημερομηνία;Παραστατικό;Αριθμός;Κωδικός Είδους;Περιγραφή είδους
144.383.619,00;18/2/2019;62Π_Β;24,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.620,00;18/2/2019;62Π_Β;25,00;008.04.52.009;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 25 ΚΙΛΩΝ
144.383.620,00;18/2/2019;62Π_Β;25,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.605,00;19/2/2019;41Π_ΕΣΑ;5,00;008.04.51.039;ΕΝΤΕΚ (20-8-10 +2Mg+3S) 40 ΚΙΛΩΝ
148.383.606,00;19/2/2019;41Π_ΕΣΑ;5,00;008.04.51.039;ΕΝΤΕΚ (20-8-10 +2Mg+3S) 40 ΚΙΛΩΝ
148.383.605,00;19/2/2019;41Π_ΕΣΑ;5,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.383.605,00;19/2/2019;41Π_ΕΣΑ;5,00;008.04.52.006;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 25 ΚΙΛΩΝ
148.383.606,00;19/2/2019;41Π_ΕΣΑ;5,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.383.606,00;19/2/2019;41Π_ΕΣΑ;5,00;008.04.52.006;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 25 ΚΙΛΩΝ
140.383.658,00;19/2/2019;62Π;25,00;057.07.36.015;ΕΛΑΙΟΔΕΝΔΡΟ ΠΙΚΟΥΑΛ
140.383.658,00;19/2/2019;62Π;25,00;057.07.36.008;ΕΛΑΙΟΔΕΝΔΡΟ ΑΜΦΙΣΣΗΣ
140.383.659,00;19/2/2019;62Π;26,00;008.04.51.031;ΓΙΟΥΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
140.383.660,00;19/2/2019;62Π;27,00;057.07.36.049;ΔΕΝΔ. ΑΜΥΓΔΑΛΙΑΣ ΦΕΡΑΝΕΣ/GF
140.383.660,00;19/2/2019;62Π;27,00;057.07.36.014;ΕΛΑΙΟΔΕΝΔΡΟ ΜΕΓΑΡΩΝ
140.383.665,00;19/2/2019;62Π;29,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.604,00;19/2/2019;62Π_Α;20,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.383.604,00;19/2/2019;62Π_Α;20,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.607,00;19/2/2019;62Π_Α;21,00;066.01.03.008;ΚΟΥΠΡΟΞΑΤ 19SC 1 ΛΙΤΡΟΥ
144.383.621,00;19/2/2019;62Π_Β;26,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
144.383.621,00;19/2/2019;62Π_Β;26,00;008.04.52.010;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 40ΚΙΛΩΝ
140.383.669,00;20/2/2019;41Π_ΕΣ;7,00;057.07.36.049;ΔΕΝΔ. ΑΜΥΓΔΑΛΙΑΣ ΦΕΡΑΝΕΣ/GF
140.383.670,00;20/2/2019;41Π_ΕΣ;7,00;057.07.36.049;ΔΕΝΔ. ΑΜΥΓΔΑΛΙΑΣ ΦΕΡΑΝΕΣ/GF
140.383.669,00;20/2/2019;41Π_ΕΣ;7,00;057.07.36.014;ΕΛΑΙΟΔΕΝΔΡΟ ΜΕΓΑΡΩΝ
140.383.670,00;20/2/2019;41Π_ΕΣ;7,00;057.07.36.014;ΕΛΑΙΟΔΕΝΔΡΟ ΜΕΓΑΡΩΝ
140.383.669,00;20/2/2019;41Π_ΕΣ;7,00;057.07.36.048;ΔΕΝΔ. ΑΜΥΓΔΑΛΙΑΣ ΤΕΞΑΣ/GF
140.383.670,00;20/2/2019;41Π_ΕΣ;7,00;057.07.36.048;ΔΕΝΔ. ΑΜΥΓΔΑΛΙΑΣ ΤΕΞΑΣ/GF
148.383.610,00;20/2/2019;41Π_ΕΣΑ;6,00;008.04.51.029;ΕΝΤΕΚ (15-15-15+5S) 40 ΚΙΛΩΝ
148.383.611,00;20/2/2019;41Π_ΕΣΑ;6,00;008.04.51.029;ΕΝΤΕΚ (15-15-15+5S) 40 ΚΙΛΩΝ
148.383.610,00;20/2/2019;41Π_ΕΣΑ;6,00;008.04.52.009;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 25 ΚΙΛΩΝ
148.383.610,00;20/2/2019;41Π_ΕΣΑ;6,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.383.611,00;20/2/2019;41Π_ΕΣΑ;6,00;008.04.52.009;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 25 ΚΙΛΩΝ
148.383.611,00;20/2/2019;41Π_ΕΣΑ;6,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.383.614,00;20/2/2019;41Π_ΕΣΑ;7,00;008.04.52.006;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 25 ΚΙΛΩΝ
148.383.615,00;20/2/2019;41Π_ΕΣΑ;7,00;008.04.52.006;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 25 ΚΙΛΩΝ
140.383.671,00;20/2/2019;41ΠΦ;1,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
140.383.671,00;20/2/2019;41ΠΦ;1,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.383.608,00;20/2/2019;62Π_Α;22,00;066.01.03.005;ΚΟΥΠΡΟΞΑΤ 19SC 3 ΛΙΤΡΩΝ
148.383.608,00;20/2/2019;62Π_Α;22,00;066.01.03.009;ΚΟΥΠΡΟΞΑΤ 19SC 5 ΛΙΤΡΩΝ
148.383.609,00;20/2/2019;62Π_Α;23,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.612,00;20/2/2019;62Π_Α;24,00;009.03.54.016;ΛΙΠ.ΑΓΡΟΠΟΝ.(12-18-0) 40 ΚΙΛΩΝ
148.383.613,00;20/2/2019;62Π_Α;25,00;006.01.01.028;ΣΕΛΕΚΤ 12EC 1  ΛΙΤΡΟΥ
144.383.623,00;20/2/2019;62Π_Β;27,00;008.04.51.030;ΕΝΤΕΚ (20-20-0+2S) 40 ΚΙΛΩΝ
144.383.624,00;20/2/2019;62Π_Β;28,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.625,00;20/2/2019;62Π_Β;29,00;023.01.03.002;ΜΠΟΡΝΤΟ ΦΕΡΤ 20ΒΥ 1 ΚΙΛΟΥ
144.383.625,00;20/2/2019;62Π_Β;29,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.626,00;20/2/2019;62Π_Β;30,00;008.04.51.029;ΕΝΤΕΚ (15-15-15+5S) 40 ΚΙΛΩΝ
144.383.628,00;20/2/2019;62Π_Β;31,00;008.04.52.009;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 25 ΚΙΛΩΝ
148.383.619,00;21/2/2019;62Π_Α;26,00;066.01.03.009;ΚΟΥΠΡΟΞΑΤ 19SC 5 ΛΙΤΡΩΝ
148.383.620,00;21/2/2019;62Π_Α;27,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.383.620,00;21/2/2019;62Π_Α;27,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.621,00;21/2/2019;62Π_Α;28,00;002.01.01.015;ΠΟΥΛΣΑΡ 40SL 1 ΛΙΤΡΟΥ
148.383.621,00;21/2/2019;62Π_Α;28,00;114.01.05.005;ΧΑΙΤΕΝ ΠΛΑΣ 500 Κ.ΕΚ.
148.383.621,00;21/2/2019;62Π_Α;28,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.621,00;21/2/2019;62Π_Α;28,00;009.03.53.013;ΛΙΠ.ΤΡ. ΥΠΕΡΦ.(0-46-0) 40ΚΙΛΩΝ
148.383.622,00;21/2/2019;62Π_Α;29,00;114.01.05.005;ΧΑΙΤΕΝ ΠΛΑΣ 500 Κ.ΕΚ.
148.383.623,00;21/2/2019;62Π_Α;30,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.629,00;21/2/2019;62Π_Β;32,00;008.04.51.029;ΕΝΤΕΚ (15-15-15+5S) 40 ΚΙΛΩΝ
144.383.629,00;21/2/2019;62Π_Β;32,00;008.04.52.010;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 40ΚΙΛΩΝ
144.383.630,00;21/2/2019;62Π_Β;33,00;057.07.36.014;ΕΛΑΙΟΔΕΝΔΡΟ ΜΕΓΑΡΩΝ
144.383.630,00;21/2/2019;62Π_Β;33,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.630,00;21/2/2019;62Π_Β;33,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
148.383.627,00;22/2/2019;41Π_ΕΣΑ;8,00;008.04.52.010;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 40ΚΙΛΩΝ
148.383.628,00;22/2/2019;41Π_ΕΣΑ;8,00;008.04.52.010;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 40ΚΙΛΩΝ
148.383.627,00;22/2/2019;41Π_ΕΣΑ;8,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.628,00;22/2/2019;41Π_ΕΣΑ;8,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
140.383.676,00;22/2/2019;62Π;31,00;079.09.99.001;ΠΕΡΛΙΤΗΣ 100 ΛΙΤΡΩΝ
140.383.678,00;22/2/2019;62Π;32,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
140.383.679,00;22/2/2019;62Π;33,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.624,00;22/2/2019;62Π_Α;31,00;008.04.52.006;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 25 ΚΙΛΩΝ
148.383.624,00;22/2/2019;62Π_Α;31,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.383.625,00;22/2/2019;62Π_Α;32,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.626,00;22/2/2019;62Π_Α;33,00;009.03.54.016;ΛΙΠ.ΑΓΡΟΠΟΝ.(12-18-0) 40 ΚΙΛΩΝ
148.383.629,00;22/2/2019;62Π_Α;34,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.631,00;22/2/2019;62Π_Α;35,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
144.383.631,00;23/2/2019;62Π_Β;34,00;002.01.03.026;ΚΟΥΜΟΥΛΟΥΣ 80WG 800ΓΡ.
144.383.631,00;23/2/2019;62Π_Β;34,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.632,00;23/2/2019;62Π_Β;35,00;008.04.52.010;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 40ΚΙΛΩΝ
140.383.681,00;25/2/2019;62Π;34,00;066.01.03.005;ΚΟΥΠΡΟΞΑΤ 19SC 3 ΛΙΤΡΩΝ
140.383.681,00;25/2/2019;62Π;34,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.633,00;25/2/2019;62Π_Α;36,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.383.636,00;25/2/2019;62Π_Α;37,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.638,00;25/2/2019;62Π_Α;38,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
140.383.683,00;26/2/2019;62Π;35,00;057.07.36.049;ΔΕΝΔ. ΑΜΥΓΔΑΛΙΑΣ ΦΕΡΑΝΕΣ/GF
140.383.684,00;26/2/2019;62Π;36,00;057.07.36.016;ΕΛΑΙΟΔΕΝΔΡΟ ΧΑΛΚΙΔΙΚΗΣ
140.383.684,00;26/2/2019;62Π;36,00;057.07.36.049;ΔΕΝΔ. ΑΜΥΓΔΑΛΙΑΣ ΦΕΡΑΝΕΣ/GF
140.383.684,00;26/2/2019;62Π;36,00;057.07.36.048;ΔΕΝΔ. ΑΜΥΓΔΑΛΙΑΣ ΤΕΞΑΣ/GF
148.383.642,00;27/2/2019;41Π_ΕΣΑ;9,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.643,00;27/2/2019;41Π_ΕΣΑ;9,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.640,00;27/2/2019;41ΠΦ_Α;1,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.641,00;27/2/2019;41ΠΦ_Α;2,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.633,00;27/2/2019;62Π_Β;36,00;003.01.05.012;ΣΑΝ ΟΙΛ 7Ε 99,1EC 4 ΛΙΤΡΩΝ
144.383.633,00;27/2/2019;62Π_Β;36,00;003.01.05.009;ΣΑΝ ΟΙΛ 7Ε 99,1EC 1 ΛΙΤΡΟΥ
140.383.686,00;28/2/2019;41Π_ΕΣ;8,00;099.03.53.004;ΛΙΠ.ΟΥΡΟΘΕΙΪΚΗ(40-0-0+S) 40 ΚΙΛΩΝ
140.383.687,00;28/2/2019;41Π_ΕΣ;8,00;099.03.53.004;ΛΙΠ.ΟΥΡΟΘΕΙΪΚΗ(40-0-0+S) 40 ΚΙΛΩΝ
140.383.686,00;28/2/2019;41Π_ΕΣ;8,00;079.13.56.002;ΖΕΟΛΙΘΟΣ ΚΟΚ. (1,6-3mm) 25 ΚΙΛΩΝ
140.383.687,00;28/2/2019;41Π_ΕΣ;8,00;079.13.56.002;ΖΕΟΛΙΘΟΣ ΚΟΚ. (1,6-3mm) 25 ΚΙΛΩΝ
148.383.648,00;28/2/2019;41Π_ΕΣΑ;10,00;008.04.51.042;ΕΝΤΕΚ (15-13-13+5S ) 40 ΚΙΛΩΝ
148.383.649,00;28/2/2019;41Π_ΕΣΑ;10,00;008.04.51.042;ΕΝΤΕΚ (15-13-13+5S ) 40 ΚΙΛΩΝ
148.383.648,00;28/2/2019;41Π_ΕΣΑ;10,00;009.03.53.013;ΛΙΠ.ΤΡ. ΥΠΕΡΦ.(0-46-0) 40ΚΙΛΩΝ
148.383.649,00;28/2/2019;41Π_ΕΣΑ;10,00;009.03.53.013;ΛΙΠ.ΤΡ. ΥΠΕΡΦ.(0-46-0) 40ΚΙΛΩΝ
148.383.655,00;28/2/2019;41ΠΦ_Α;3,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
148.383.647,00;28/2/2019;62Π_Α;39,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
148.383.647,00;28/2/2019;62Π_Α;39,00;008.04.53.004;ΚΑΛΙ SOP 50 (+18S) 25 ΚΙΛΩΝ
148.383.656,00;28/2/2019;62Π_Α;40,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.657,00;28/2/2019;62Π_Α;41,00;009.03.54.016;ΛΙΠ.ΑΓΡΟΠΟΝ.(12-18-0) 40 ΚΙΛΩΝ
144.383.634,00;28/2/2019;62Π_Β;37,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
144.383.635,00;28/2/2019;62Π_Β;38,00;009.03.53.013;ΛΙΠ.ΤΡ. ΥΠΕΡΦ.(0-46-0) 40ΚΙΛΩΝ
144.383.636,00;28/2/2019;62Π_Β;39,00;099.03.53.004;ΛΙΠ.ΟΥΡΟΘΕΙΪΚΗ(40-0-0+S) 40 ΚΙΛΩΝ
144.383.637,00;28/2/2019;62Π_Β;40,00;008.04.51.042;ΕΝΤΕΚ (15-13-13+5S ) 40 ΚΙΛΩΝ
140.383.689,00;1/3/2019;62Π;37,00;013.03.53.003;ΛΙΠ.ΠΑΤΕΝΤΚΑΛΙ(0-0-30+10MgΟ)40ΚΙΛΩΝ
140.383.689,00;1/3/2019;62Π;37,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
140.383.690,00;1/3/2019;62Π;38,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.660,00;1/3/2019;62Π_Α;42,00;066.01.03.005;ΚΟΥΠΡΟΞΑΤ 19SC 3 ΛΙΤΡΩΝ
148.383.660,00;1/3/2019;62Π_Α;42,00;066.01.03.009;ΚΟΥΠΡΟΞΑΤ 19SC 5 ΛΙΤΡΩΝ
148.383.660,00;1/3/2019;62Π_Α;42,00;008.04.52.006;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 25 ΚΙΛΩΝ
148.383.660,00;1/3/2019;62Π_Α;42,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.662,00;1/3/2019;62Π_Α;43,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
148.383.662,00;1/3/2019;62Π_Α;43,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.638,00;1/3/2019;62Π_Β;41,00;005.01.07.001;ΑΤΟΝΙΚ AS 50 Κ.ΕΚ.
144.383.638,00;1/3/2019;62Π_Β;41,00;027.01.03.001;ΖΙΡΑΦΙΝ 76 WG 200 ΓΡ.
144.383.638,00;1/3/2019;62Π_Β;41,00;079.13.56.002;ΖΕΟΛΙΘΟΣ ΚΟΚ. (1,6-3mm) 25 ΚΙΛΩΝ
144.383.638,00;1/3/2019;62Π_Β;41,00;099.05.57.014;ΛΙΠ.ΒΟΡΑΚΑΣ ΚΡΥΣΤ. 25ΚΙΛΩΝ
144.383.639,00;1/3/2019;62Π_Β;42,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.640,00;1/3/2019;62Π_Β;43,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
144.383.641,00;1/3/2019;62Π_Β;44,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.642,00;1/3/2019;62Π_Β;45,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
140.383.702,00;2/3/2019;62Π;39,00;066.01.03.009;ΚΟΥΠΡΟΞΑΤ 19SC 5 ΛΙΤΡΩΝ
148.383.663,00;2/3/2019;62Π_Α;44,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.665,00;2/3/2019;62Π_Α;45,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
148.383.665,00;2/3/2019;62Π_Α;45,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.666,00;2/3/2019;62Π_Α;46,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.643,00;2/3/2019;62Π_Β;46,00;075.02.28.042;"ΚΡΕΜΜΥΔΙ MORADA D""AMPOSTA 500 ΓΡ."
144.383.643,00;2/3/2019;62Π_Β;46,00;008.04.52.010;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 40ΚΙΛΩΝ
144.383.644,00;2/3/2019;62Π_Β;47,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
144.383.645,00;2/3/2019;62Π_Β;48,00;058.03.53.001;ΛΙΠ.(34,5-0-0) 40 ΚΙΛΩΝ
144.383.646,00;2/3/2019;62Π_Β;49,00;079.13.56.002;ΖΕΟΛΙΘΟΣ ΚΟΚ. (1,6-3mm) 25 ΚΙΛΩΝ
144.383.646,00;2/3/2019;62Π_Β;49,00;008.04.52.010;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 40ΚΙΛΩΝ
144.383.647,00;2/3/2019;62Π_Β;50,00;002.01.01.044;ΣΤΟΜΠ ΑΚΟΥΑ 455CS 1 ΛΙΤΡΟΥ
140.383.705,00;4/3/2019;62Π;41,00;008.04.52.006;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 25 ΚΙΛΩΝ
140.383.705,00;4/3/2019;62Π;41,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
140.383.706,00;4/3/2019;62Π;42,00;066.01.03.005;ΚΟΥΠΡΟΞΑΤ 19SC 3 ΛΙΤΡΩΝ
140.383.707,00;4/3/2019;62Π;43,00;057.07.36.016;ΕΛΑΙΟΔΕΝΔΡΟ ΧΑΛΚΙΔΙΚΗΣ
140.383.707,00;4/3/2019;62Π;43,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
140.383.708,00;4/3/2019;62Π;44,00;066.01.03.005;ΚΟΥΠΡΟΞΑΤ 19SC 3 ΛΙΤΡΩΝ
144.383.651,00;4/3/2019;62Π_Β;53,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.652,00;4/3/2019;62Π_Β;54,00;008.04.51.030;ΕΝΤΕΚ (20-20-0+2S) 40 ΚΙΛΩΝ
144.383.652,00;4/3/2019;62Π_Β;54,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.670,00;5/3/2019;41Π_ΕΣΑ;11,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.671,00;5/3/2019;41Π_ΕΣΑ;11,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
140.383.714,00;5/3/2019;62Π;45,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.668,00;5/3/2019;62Π_Α;47,00;008.04.51.037;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 25ΚΙΛΩΝ
148.383.668,00;5/3/2019;62Π_Α;47,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.669,00;5/3/2019;62Π_Α;48,00;058.03.53.001;ΛΙΠ.(34,5-0-0) 40 ΚΙΛΩΝ
148.383.669,00;5/3/2019;62Π_Α;48,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.672,00;5/3/2019;62Π_Α;49,00;099.05.57.014;ΛΙΠ.ΒΟΡΑΚΑΣ ΚΡΥΣΤ. 25ΚΙΛΩΝ
148.383.672,00;5/3/2019;62Π_Α;49,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
148.383.673,00;5/3/2019;62Π_Α;50,00;008.04.52.010;ΝΙΤΡΟΦΟΣΚΑ (15-15-15+5S) 40ΚΙΛΩΝ
148.383.674,00;5/3/2019;62Π_Α;51,00;066.01.03.008;ΚΟΥΠΡΟΞΑΤ 19SC 1 ΛΙΤΡΟΥ
148.383.675,00;5/3/2019;62Π_Α;52,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.383.675,00;5/3/2019;62Π_Α;52,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.653,00;5/3/2019;62Π_Β;55,00;003.01.05.012;ΣΑΝ ΟΙΛ 7Ε 99,1EC 4 ΛΙΤΡΩΝ
144.383.654,00;5/3/2019;62Π_Β;56,00;008.04.51.010;ΕΝΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
144.383.654,00;5/3/2019;62Π_Β;56,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
144.383.655,00;5/3/2019;62Π_Β;57,00;008.04.51.036;ΕΝΤΕΚ (20-8-10+0,3Β+2Mg) 40ΚΙΛΩΝ
144.383.657,00;5/3/2019;62Π_Β;58,00;005.01.03.011;ΚΟΣΑΙΤ ΟΠΤΙ 1,5 ΚΙΛΟΥ
144.383.657,00;5/3/2019;62Π_Β;58,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
140.383.713,00;5/3/2019;66Π;1,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
144.383.656,00;5/3/2019;71Π_Β;5,00;008.04.51.010;ΕΝΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
140.383.716,00;6/3/2019;41Π_ΕΣ;9,00;003.01.05.012;ΣΑΝ ΟΙΛ 7Ε 99,1EC 4 ΛΙΤΡΩΝ
140.383.718,00;6/3/2019;41Π_ΕΣ;9,00;003.01.05.012;ΣΑΝ ΟΙΛ 7Ε 99,1EC 4 ΛΙΤΡΩΝ
140.383.716,00;6/3/2019;41Π_ΕΣ;9,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
140.383.716,00;6/3/2019;41Π_ΕΣ;9,00;012.01.02.006;ΠΥΡΙΝΕΞ 5G 1 ΚΙΛΟΥ
140.383.718,00;6/3/2019;41Π_ΕΣ;9,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
140.383.718,00;6/3/2019;41Π_ΕΣ;9,00;012.01.02.006;ΠΥΡΙΝΕΞ 5G 1 ΚΙΛΟΥ
140.383.716,00;6/3/2019;41Π_ΕΣ;9,00;099.05.57.014;ΛΙΠ.ΒΟΡΑΚΑΣ ΚΡΥΣΤ. 25ΚΙΛΩΝ
