Stfartro_Id;Παραστατικό;Αριθμός;Κωδικός Είδους;Αξία έκπτωσης εξαγωγών
9.708,00;1ΤΔΑ;58,00;ΣΤ.ΜΑΣΚ.019;10,03
9.708,00;1ΤΔΑ;58,00;ΣΤ.ΜΑΚΙ.007;4,74
9.708,00;1ΤΔΑ;58,00;ZX.ΑΦΡΛ.064;0,70
9.708,00;1ΤΔΑ;58,00;ΣΤ.ΜΑΣΚ.023;0,29
9.708,00;1ΤΔΑ;58,00;ΤΣ.ΜΑΣΚ.003;0,59
9.708,00;1ΤΔΑ;58,00;ΣΤ.ΜΑΣΚ.024;1,25
9.708,00;1ΤΔΑ;58,00;ΤΣ.ΚΟΛΩ.215;0,00
9.709,00;1ΤΔΑ;59,00;ΧΠ.ΜΑΚΙ.001;4,49
9.709,00;1ΤΔΑ;59,00;ΣΤ.ΜΑΣΚ.001;2,49
9.709,00;1ΤΔΑ;59,00;KM.ΑΔΥΝ.004;0,00
9.710,00;1ΤΔΑ;60,00;ΤΣ.ΚΟΛΩ.215;0,00
9.710,00;1ΤΔΑ;60,00;ΣΤ.ΚΟΛΩ.217;0,00
9.710,00;1ΤΔΑ;60,00;KM.ΑΔΥΝ.004;0,00
9.711,00;1ΤΔΑ;61,00;ΧΠ.ΜΑΣΚ.001;76,63
9.711,00;1ΤΔΑ;61,00;ΣΤ.ΜΑΣΚ.012;46,20
9.711,00;1ΤΔΑ;61,00;ΤΣ.ΔΙΑΦ.011;70,94
9.711,00;1ΤΔΑ;61,00;XO.ΑΦΞΥ.048;10,47
9.711,00;1ΤΔΑ;61,00;KM.ΑΠΟΣ.015;16,30
9.712,00;1ΤΔΑ;62,00;ΣΤ.ΜΑΚΙ.003;19,53
9.712,00;1ΤΔΑ;62,00;ΧΠ.ΜΑΚΙ.001;57,88
9.712,00;1ΤΔΑ;62,00;ΣΤ.ΜΑΚΙ.010;22,51
9.712,00;1ΤΔΑ;62,00;ΣΤ.ΜΑΚΙ.015;12,77
9.712,00;1ΤΔΑ;62,00;KM.ΜΑΚΙ.017;57,39
9.712,00;1ΤΔΑ;62,00;ΣΤ.ΜΑΣΚ.001;0,00
9.712,00;1ΤΔΑ;62,00;ΑΝ.ΑΦΡΟ.062;0,00
9.712,00;1ΤΔΑ;62,00;ΤΣ.ΚΟΛΩ.137;7,98
9.712,00;1ΤΔΑ;62,00;ΤΣ.ΚΟΛΩ.014;0,99
9.713,00;1ΤΔΑ;63,00;ΤΣ.ΚΟΛΩ.409;0,00
9.713,00;1ΤΔΑ;63,00;ΤΣ.ΚΟΛΩ.002;0,00
9.713,00;1ΤΔΑ;63,00;ΤΣ.ΚΟΛΩ.367;3,19
9.713,00;1ΤΔΑ;63,00;ΣΤ.ΚΟΛΩ.038;0,00
9.713,00;1ΤΔΑ;63,00;ΚΠ.ΚΟΛΩ.011;0,59
9.713,00;1ΤΔΑ;63,00;ΤΣ.ΚΟΛΩ.116;0,58
9.713,00;1ΤΔΑ;63,00;WS.ΑΠΟΤ.057;0,00
9.713,00;1ΤΔΑ;63,00;KM.ΑΔΥΝ.004;0,00
9.714,00;1ΤΔΑ;64,00;ΧΠ.ΜΑΚΙ.003;0,00
9.714,00;1ΤΔΑ;64,00;ΧΠ.ΜΑΚΙ.001;0,00
9.714,00;1ΤΔΑ;64,00;ΣΤ.ΜΑΣΚ.019;0,00
9.714,00;1ΤΔΑ;64,00;ΧΠ.ΜΑΚΙ.015;0,00
9.714,00;1ΤΔΑ;64,00;KM.ΑΔΥΝ.004;0,00
9.715,00;1ΤΔΑ;65,00;ΣΜ.ΔΙΑΦ.006;0,00
9.716,00;1ΤΔΑ;66,00;ΣΤ.ΚΡΕΜ.001;0,00
9.716,00;1ΤΔΑ;66,00;ΒΛ.ΒΑΦΕ.032;0,00
9.716,00;1ΤΔΑ;66,00;ΛΗ.ΜΑΚΙ.007;1,50
9.716,00;1ΤΔΑ;66,00;ΣΤ.ΚΡΕΜ.001;13,70
9.717,00;1ΤΔΑ;67,00;KM.ΑΠΟΣ.045;0,00
9.717,00;1ΤΔΑ;67,00;ΑΝ.ΒΑΦΕ.032;28,98
9.717,00;1ΤΔΑ;67,00;ΑΝ.ΑΦΡΟ.064;0,00
9.718,00;1ΤΔΑ;68,00;ΧΠ.ΜΑΚΙ.003;0,00
9.718,00;1ΤΔΑ;68,00;ΧΠ.ΜΑΚΙ.001;0,00
9.718,00;1ΤΔΑ;68,00;ΣΤ.ΜΑΣΚ.018;0,00
9.718,00;1ΤΔΑ;68,00;ΣΤ.ΜΑΣΚ.023;0,00
9.718,00;1ΤΔΑ;68,00;ZX.ΑΦΡΛ.027;0,00
9.719,00;1ΤΔΑ;69,00;ΤΣ.ΚΟΛΩ.183;0,00
9.719,00;1ΤΔΑ;69,00;ΣΤ.ΜΑΣΚ.025;0,00
9.719,00;1ΤΔΑ;69,00;ΧΠ.ΜΑΚΙ.001;0,00
9.719,00;1ΤΔΑ;69,00;ΣΤ.ΜΑΣΚ.001;0,00
9.719,00;1ΤΔΑ;69,00;XO.ΑΔΥΝ.011;0,00
9.719,00;1ΤΔΑ;69,00;ZX.ΑΦΡΛ.027;0,00
9.720,00;1ΤΔΑ;70,00;ΝΤ.ΜΑΚΙ.002;0,00
9.720,00;1ΤΔΑ;70,00;ΣΤ.ΜΑΣΚ.001;0,00
9.721,00;1ΤΔΑ;71,00;ZX.ΑΔΥΝ.010;3,86
9.721,00;1ΤΔΑ;71,00;ΣΤ.ΚΟΛΩ.337;1,41
9.721,00;1ΤΔΑ;71,00;ΚΑ.ΑΠΟΣ.015;0,71
9.721,00;1ΤΔΑ;71,00;ΣΜ.ΔΙΑΦ.006;0,00
9.724,00;1ΤΔΑ;72,00;ΤΣ.ΚΟΛΩ.327;0,00
9.725,00;1ΤΔΑ;73,00;ΣΤ.ΜΑΚΙ.001;1,38
9.725,00;1ΤΔΑ;73,00;ΣΤ.ΜΑΚΙ.010;0,00
9.727,00;1ΤΔΑ;74,00;ΣΤ.ΜΑΚΙ.003;0,00
9.727,00;1ΤΔΑ;74,00;XO.ΑΦΡΛ.001;0,00
9.727,00;1ΤΔΑ;74,00;ΧΠ.ΜΑΚΙ.003;0,00
9.727,00;1ΤΔΑ;74,00;ΧΠ.ΜΑΚΙ.001;0,00
9.728,00;1ΤΔΑ;75,00;ΑΝ.ΑΦΡΟ.065;0,00
9.729,00;1ΤΔΑ;76,00;ΣΤ.ΚΡΕΜ.034;0,00
9.730,00;1ΤΔΑ;77,00;ΚΑ.ΚΟΛΩ.055;0,00
9.731,00;1ΤΔΑ;78,00;ΧΠ.ΜΑΚΙ.001;0,75
9.731,00;1ΤΔΑ;78,00;ΣΜ.ΔΙΑΦ.006;0,00
9.732,00;1ΤΔΑ;79,00;ΛΗ.ΜΑΚΙ.008;0,78
9.732,00;1ΤΔΑ;79,00;ΚΑ.ΑΔΥΝ.014;0,00
9.733,00;1ΤΔΑ;80,00;ΣΤ.ΚΟΛΩ.220;0,00
9.734,00;1ΤΔΑ;81,00;ΣΤ.ΜΑΣΚ.001;0,00
9.734,00;1ΤΔΑ;81,00;ΣΤ.ΜΑΣΚ.003;0,00
9.734,00;1ΤΔΑ;81,00;ΣΤ.ΜΑΣΚ.023;0,00
9.734,00;1ΤΔΑ;81,00;ΑΝ.ΑΦΡΟ.031;0,00
9.734,00;1ΤΔΑ;81,00;ΝΤ.ΜΑΚΙ.002;1,30
9.735,00;1ΤΔΑ;82,00;DS.ΑΔΥΝ.013;0,00
9.735,00;1ΤΔΑ;82,00;DS.ΑΔΥΝ.014;0,00
9.736,00;1ΤΔΑ;83,00;ΧΠ.ΜΑΚΙ.003;0,00
9.736,00;1ΤΔΑ;83,00;ΧΠ.ΜΑΚΙ.001;0,00
9.736,00;1ΤΔΑ;83,00;ΣΤ.ΚΡΕΜ.040;0,00
9.736,00;1ΤΔΑ;83,00;ΑΝ.ΑΔΥΝ.003;0,00
9.736,00;1ΤΔΑ;83,00;XO.ΚΡΕΜ.004;0,00
9.736,00;1ΤΔΑ;83,00;ΚΑ.ΑΠΟΤ.006;0,00
9.736,00;1ΤΔΑ;83,00;ΚΑ.ΑΠΟΤ.007;0,00
9.737,00;1ΤΔΑ;84,00;ΣΤ.ΚΟΛΩ.295;0,00
9.737,00;1ΤΔΑ;84,00;ΚΠ.ΚΟΛΩ.006;1,50
9.737,00;1ΤΔΑ;84,00;ΤΣ.ΚΟΛΩ.077;1,74
9.737,00;1ΤΔΑ;84,00;ΣΤ.ΚΡΕΜ.059;0,00
9.737,00;1ΤΔΑ;84,00;ΛΗ.ΕΛΙΑ.023;1,16
9.738,00;1ΤΔΑ;85,00;KM.ΜΑΚΙ.017;10,26
9.738,00;1ΤΔΑ;85,00;ΣΤ.ΚΡΕΜ.001;0,34
9.739,00;1ΤΔΑ;86,00;ΣΤ.ΚΟΛΩ.295;0,00
9.740,00;1ΤΔΑ;87,00;ΝΤ.ΜΑΚΙ.002;3,64
9.740,00;1ΤΔΑ;87,00;ΑΝ.ΑΔΥΝ.017;3,54
9.740,00;1ΤΔΑ;87,00;ΡΝ.ΔΙΑΦ.001;2,32
9.740,00;1ΤΔΑ;87,00;ΚΑ.ΑΠΟΣ.003;6,30
9.740,00;1ΤΔΑ;87,00;KM.ΑΔΥΝ.015;4,75
9.740,00;1ΤΔΑ;87,00;ΚΑ.ΑΦΞΥ.014;2,02
9.740,00;1ΤΔΑ;87,00;DS.ΑΦΡΛ.003;1,97
9.740,00;1ΤΔΑ;87,00;ΣΤ.ΚΟΛΩ.038;2,97
9.740,00;1ΤΔΑ;87,00;ZX.ΑΔΥΝ.010;3,86
9.740,00;1ΤΔΑ;87,00;ΣΤ.ΚΟΛΩ.337;6,46
9.740,00;1ΤΔΑ;87,00;ΚΑ.ΔΙΑΦ.002;1,43
9.740,00;1ΤΔΑ;87,00;WS.ΑΠΟΤ.046;2,63
9.740,00;1ΤΔΑ;87,00;XO.ΑΦΞΥ.021;0,12
9.741,00;1ΤΔΑ;88,00;ΡΝ.ΟΔΟΝ.001;4,56
9.742,00;1ΤΔΑ;89,00;ΛΗ.ΜΑΚΙ.007;7,00
9.742,00;1ΤΔΑ;89,00;ZX.ΑΦΡΛ.015;1,50
9.742,00;1ΤΔΑ;89,00;ΛΗ.ΜΑΚΙ.002;1,72
9.742,00;1ΤΔΑ;89,00;ΣΤ.ΚΟΛΩ.337;0,00
9.742,00;1ΤΔΑ;89,00;ΛΗ.ΚΡΕΜ.017;3,50
9.742,00;1ΤΔΑ;89,00;ΛΗ.ΚΡΕΜ.011;1,96
9.742,00;1ΤΔΑ;89,00;ΛΗ.ΚΡΕΜ.009;2,86
9.742,00;1ΤΔΑ;89,00;KM.ΑΠΟΣ.022;0,00
9.742,00;1ΤΔΑ;89,00;ΛΗ.ΕΛΙΑ.023;2,31
9.742,00;1ΤΔΑ;89,00;ΣΤ.ΜΑΣΚ.001;7,48
9.742,00;1ΤΔΑ;89,00;ΣΤ.ΚΟΛΩ.332;6,26
9.742,00;1ΤΔΑ;89,00;XO.ΑΦΡΛ.001;1,89
9.742,00;1ΤΔΑ;89,00;ΣΤ.ΚΟΛΩ.003;0,00
9.743,00;1ΤΔΑ;90,00;ΧΠ.ΜΑΚΙ.003;0,00
9.744,00;1ΤΔΑ;91,00;ΧΠ.ΜΑΚΙ.001;4,71
9.744,00;1ΤΔΑ;91,00;KM.ΜΑΚΙ.017;7,41
9.744,00;1ΤΔΑ;91,00;ΤΣ.ΔΙΑΦ.011;5,48
9.744,00;1ΤΔΑ;91,00;KM.ΑΠΟΣ.015;0,50
9.744,00;1ΤΔΑ;91,00;ΣΤ.ΜΑΚΙ.003;4,87
9.744,00;1ΤΔΑ;91,00;ΣΜ.ΜΑΚΙ.001;3,12
9.744,00;1ΤΔΑ;91,00;ΣΤ.ΜΑΚΙ.010;9,10
9.744,00;1ΤΔΑ;91,00;ΣΤ.ΜΑΚΙ.001;2,42
9.744,00;1ΤΔΑ;91,00;ΣΤ.ΜΑΣΚ.019;20,07
9.744,00;1ΤΔΑ;91,00;ΣΤ.ΜΑΣΚ.026;1,39
9.745,00;1ΤΔΑ;92,00;ΣΤ.ΜΑΚΙ.015;2,79
9.745,00;1ΤΔΑ;92,00;XO.ΑΦΡΛ.001;4,91
9.745,00;1ΤΔΑ;92,00;ZX.ΑΦΡΛ.005;3,34
9.745,00;1ΤΔΑ;92,00;ΣΤ.ΜΑΣΚ.012;4,74
9.745,00;1ΤΔΑ;92,00;ΣΤ.ΜΑΚΙ.007;7,90
9.745,00;1ΤΔΑ;92,00;ΣΤ.ΜΑΚΙ.009;2,66
9.745,00;1ΤΔΑ;92,00;ZX.ΑΦΡΛ.027;1,25
9.745,00;1ΤΔΑ;92,00;ΣΤ.ΜΑΣΚ.023;0,59
9.746,00;1ΤΔΑ;93,00;ΣΤ.ΚΟΛΩ.331;1,35
9.746,00;1ΤΔΑ;93,00;KM.ΑΔΥΝ.004;0,00
9.747,00;1ΤΔΑ;94,00;ΤΣ.ΚΟΛΩ.052;0,00
9.747,00;1ΤΔΑ;94,00;ΤΣ.ΚΟΛΩ.267;0,00
9.747,00;1ΤΔΑ;94,00;ΤΣ.ΚΟΛΩ.047;0,00
9.747,00;1ΤΔΑ;94,00;ΤΣ.ΚΟΛΩ.021;0,00
9.747,00;1ΤΔΑ;94,00;ΣΤ.ΚΟΛΩ.220;0,00
9.747,00;1ΤΔΑ;94,00;ΣΤ.ΚΟΛΩ.295;0,00
9.747,00;1ΤΔΑ;94,00;ZX.ΑΦΡΛ.013;0,00
9.747,00;1ΤΔΑ;94,00;ΧΠ.ΜΑΚΙ.001;0,00
9.747,00;1ΤΔΑ;94,00;KM.ΑΔΥΝ.004;0,00
9.748,00;1ΤΔΑ;95,00;ΤΣ.ΚΟΛΩ.127;0,00
9.748,00;1ΤΔΑ;95,00;XO.ΑΦΡΛ.001;0,00
9.748,00;1ΤΔΑ;95,00;ΧΠ.ΜΑΚΙ.003;0,00
9.749,00;1ΤΔΑ;96,00;ΣΜ.ΔΙΑΦ.006;0,52
9.749,00;1ΤΔΑ;96,00;ΣΤ.ΜΑΣΚ.018;0,60
9.749,00;1ΤΔΑ;96,00;ΧΠ.ΜΑΚΙ.003;1,04
9.750,00;1ΤΔΑ;97,00;WS.ΑΠΟΤ.045;0,00
9.750,00;1ΤΔΑ;97,00;ΝΤ.ΜΑΚΙ.002;0,00
9.750,00;1ΤΔΑ;97,00;ΚΑ.ΚΟΛΩ.064;0,00
9.750,00;1ΤΔΑ;97,00;ΚΑ.ΚΟΛΩ.064;0,00
9.751,00;1ΤΔΑ;98,00;ΑΝ.ΑΦΡΟ.065;0,00
9.751,00;1ΤΔΑ;98,00;ΧΠ.ΜΑΚΙ.001;0,00
9.751,00;1ΤΔΑ;98,00;ΣΤ.ΜΑΚΙ.003;0,00
9.751,00;1ΤΔΑ;98,00;KM.ΜΑΚΙ.017;5,13
9.751,00;1ΤΔΑ;98,00;ΧΠ.ΜΑΚΙ.003;0,00
9.751,00;1ΤΔΑ;98,00;ZX.ΜΑΣΚ.004;0,00
9.751,00;1ΤΔΑ;98,00;ΝΤ.ΜΑΚΙ.002;7,02
9.751,00;1ΤΔΑ;98,00;ΧΠ.ΜΑΣΚ.006;1,73
9.751,00;1ΤΔΑ;98,00;KM.ΑΔΥΝ.006;1,69
9.752,00;1ΤΔΑ;99,00;ZX.ΑΔΥΝ.010;0,00
9.752,00;1ΤΔΑ;99,00;ΣΤ.ΔΙΑΦ.038;0,00
9.752,00;1ΤΔΑ;99,00;XO.ΑΦΡΛ.001;3,77
9.752,00;1ΤΔΑ;99,00;ΣΤ.ΜΑΚΙ.003;3,25
9.752,00;1ΤΔΑ;99,00;KM.ΑΠΟΣ.015;1,98
9.752,00;1ΤΔΑ;99,00;ΤΣ.ΔΙΑΦ.011;2,74
9.752,00;1ΤΔΑ;99,00;ΣΤ.ΜΑΣΚ.019;8,36
9.752,00;1ΤΔΑ;99,00;ΧΠ.ΜΑΚΙ.001;6,73
9.752,00;1ΤΔΑ;99,00;ΣΤ.ΜΑΚΙ.015;0,84
9.752,00;1ΤΔΑ;99,00;ΣΤ.ΜΑΚΙ.001;1,38
9.752,00;1ΤΔΑ;99,00;ΣΤ.ΜΑΣΚ.001;4,99
9.752,00;1ΤΔΑ;99,00;ΑΝ.ΑΦΡΟ.062;3,13
9.753,00;1ΤΔΑ;100,00;ΧΠ.ΜΑΚΙ.003;3,90
9.754,00;1ΤΔΑ;101,00;ZX.ΜΑΣΚ.004;0,00
9.754,00;1ΤΔΑ;101,00;ΣΤ.ΜΑΣΚ.023;0,00
9.754,00;1ΤΔΑ;101,00;ZX.ΑΦΡΛ.027;0,00
9.754,00;1ΤΔΑ;101,00;ΣΤ.ΜΑΣΚ.018;0,00
9.754,00;1ΤΔΑ;101,00;ΣΤ.ΜΑΣΚ.025;0,00
9.754,00;1ΤΔΑ;101,00;ΑΝ.ΑΦΡΟ.062;0,00
9.754,00;1ΤΔΑ;101,00;ΣΤ.ΜΑΣΚ.001;0,00
9.754,00;1ΤΔΑ;101,00;KM.ΑΠΟΣ.015;0,00
9.754,00;1ΤΔΑ;101,00;ΧΠ.ΜΑΚΙ.003;0,00
9.754,00;1ΤΔΑ;101,00;WS.ΑΠΟΤ.087;0,00
9.754,00;1ΤΔΑ;101,00;ΝΤ.ΜΑΚΙ.002;0,00
9.754,00;1ΤΔΑ;101,00;ΣΤ.ΜΑΣΚ.006;0,00
9.754,00;1ΤΔΑ;101,00;XO.ΑΦΞΥ.048;0,00
9.754,00;1ΤΔΑ;101,00;ΣΤ.ΜΑΣΚ.026;0,00
9.754,00;1ΤΔΑ;101,00;ΚΑ.ΔΙΑΦ.092;0,00
9.754,00;1ΤΔΑ;101,00;ΣΤ.ΚΡΕΜ.052;0,00
9.754,00;1ΤΔΑ;101,00;KM.ΑΔΥΝ.004;0,00
9.756,00;1ΤΔΑ;102,00;ΣΤ.ΜΑΣΚ.001;0,00
9.756,00;1ΤΔΑ;102,00;ΣΤ.ΜΑΣΚ.006;0,00
9.756,00;1ΤΔΑ;102,00;ΧΠ.ΜΑΚΙ.003;0,00
9.756,00;1ΤΔΑ;102,00;ΣΤ.ΜΑΣΚ.018;0,00
9.756,00;1ΤΔΑ;102,00;ΣΤ.ΜΑΣΚ.023;0,00
9.756,00;1ΤΔΑ;102,00;ΣΤ.ΚΡΕΜ.052;0,00
9.756,00;1ΤΔΑ;102,00;KM.ΑΔΥΝ.004;0,00
9.756,00;1ΤΔΑ;102,00;ΣΤ.ΜΑΣΚ.025;0,00
9.756,00;1ΤΔΑ;102,00;ZX.ΜΑΣΚ.004;0,00
9.756,00;1ΤΔΑ;102,00;ΝΤ.ΜΑΚΙ.002;0,00
9.756,00;1ΤΔΑ;102,00;ΣΤ.ΜΑΣΚ.026;0,00
9.756,00;1ΤΔΑ;102,00;ZX.ΑΦΡΛ.027;0,00
9.756,00;1ΤΔΑ;102,00;KM.ΑΠΟΣ.015;0,00
9.756,00;1ΤΔΑ;102,00;ΚΑ.ΔΙΑΦ.092;0,00
9.756,00;1ΤΔΑ;102,00;XO.ΑΦΞΥ.048;0,00
9.756,00;1ΤΔΑ;102,00;ΑΝ.ΑΦΡΟ.062;0,00
9.756,00;1ΤΔΑ;102,00;WS.ΑΠΟΤ.087;0,00
9.757,00;1ΤΔΑ;103,00;ΧΠ.ΜΑΚΙ.001;0,00
9.757,00;1ΤΔΑ;103,00;ZX.ΜΑΣΚ.004;0,00
9.757,00;1ΤΔΑ;103,00;ΑΝ.ΑΦΡΟ.031;0,00
9.758,00;1ΤΔΑ;104,00;XO.ΑΦΞΥ.028;2,37
9.758,00;1ΤΔΑ;104,00;ΑΝ.ΑΦΡΟ.065;2,94
9.759,00;1ΤΔΑ;105,00;XO.ΑΦΞΥ.028;0,00
9.759,00;1ΤΔΑ;105,00;ΑΝ.ΑΦΡΟ.065;0,00
9.760,00;1ΤΔΑ;106,00;ΤΣ.ΔΙΑΦ.011;0,00
9.760,00;1ΤΔΑ;106,00;KM.ΑΠΟΣ.040;0,00
9.760,00;1ΤΔΑ;106,00;ΣΜ.ΜΑΚΙ.001;0,00
9.760,00;1ΤΔΑ;106,00;ΣΤ.ΜΑΚΙ.019;0,00
9.760,00;1ΤΔΑ;106,00;ΚΑ.ΔΙΑΦ.023;0,00
9.760,00;1ΤΔΑ;106,00;ZX.ΑΦΡΛ.011;0,00
9.761,00;1ΤΔΑ;107,00;ΧΠ.ΜΑΣΚ.006;13,82
9.762,00;1ΤΔΑ;108,00;ΚΑ.ΒΑΦΕ.013;0,00
9.762,00;1ΤΔΑ;108,00;WS.ΔΙΑΦ.002;0,00
9.763,00;1ΤΔΑ;109,00;ΣΜ.ΔΙΑΦ.006;0,00
9.763,00;1ΤΔΑ;109,00;ΚΑ.ΑΔΥΝ.004;0,00
9.763,00;1ΤΔΑ;109,00;ΚΑ.ΑΦΞΥ.013;0,00
9.763,00;1ΤΔΑ;109,00;ΚΑ.ΑΦΞΥ.014;0,00
9.763,00;1ΤΔΑ;109,00;ZX.ΔΙΑΦ.003;0,00
9.763,00;1ΤΔΑ;109,00;ΤΣ.ΚΟΛΩ.449;0,00
9.764,00;1ΤΔΑ;110,00;XO.ΑΦΞΥ.028;0,00
9.764,00;1ΤΔΑ;110,00;ΚΑ.ΑΔΥΝ.014;0,00
9.765,00;1ΤΔΑ;111,00;ΣΤ.ΜΑΣΚ.019;0,00
9.766,00;1ΤΔΑ;112,00;ΤΣ.ΚΟΛΩ.333;1,10
9.767,00;1ΤΔΑ;113,00;ΣΜ.ΔΙΑΦ.006;0,00
9.767,00;1ΤΔΑ;113,00;ΣΤ.ΜΑΣΚ.001;4,99
9.767,00;1ΤΔΑ;113,00;ΚΑ.ΚΡΕΜ.012;6,23
9.767,00;1ΤΔΑ;113,00;KM.ΑΔΥΝ.004;0,00
9.776,00;1ΤΔΑ;114,00;WS.ΑΠΟΤ.046;0,00
9.776,00;1ΤΔΑ;114,00;ΣΜ.ΑΠΟΤ.001;0,00
9.776,00;1ΤΔΑ;114,00;ΣΜ.ΑΠΟΤ.002;0,00
9.777,00;1ΤΔΑ;115,00;ΝΤ.ΜΑΚΙ.002;13,65
9.777,00;1ΤΔΑ;115,00;ΚΑ.ΜΑΚΙ.001;9,36
9.777,00;1ΤΔΑ;115,00;ΣΤ.ΜΑΣΚ.018;0,00
9.777,00;1ΤΔΑ;115,00;ΣΤ.ΜΑΣΚ.023;0,00
9.777,00;1ΤΔΑ;115,00;ZX.ΜΑΣΚ.004;0,00
9.777,00;1ΤΔΑ;115,00;ΑΝ.ΑΦΡΟ.031;0,00
9.777,00;1ΤΔΑ;115,00;ΣΤ.ΜΑΣΚ.001;0,00
9.777,00;1ΤΔΑ;115,00;ΣΤ.ΜΑΣΚ.003;0,00
9.778,00;1ΤΔΑ;116,00;ΣΜ.ΑΠΟΤ.001;0,00
9.778,00;1ΤΔΑ;116,00;DS.ΔΙΑΦ.003;0,00
9.778,00;1ΤΔΑ;116,00;ZX.ΑΦΡΛ.009;0,00
9.778,00;1ΤΔΑ;116,00;ΣΤ.ΚΟΛΩ.038;0,00
9.778,00;1ΤΔΑ;116,00;XO.ΑΦΞΥ.021;0,00
9.778,00;1ΤΔΑ;116,00;ΝΤ.ΜΑΚΙ.002;0,00
9.778,00;1ΤΔΑ;116,00;ΜΧ.ΒΑΦΕ.002;0,00
9.778,00;1ΤΔΑ;116,00;ΒΛ.ΒΑΦΕ.036;0,00
9.778,00;1ΤΔΑ;116,00;ΣΤ.ΚΡΕΜ.064;0,00
9.778,00;1ΤΔΑ;116,00;KM.ΑΠΟΣ.022;0,00
9.778,00;1ΤΔΑ;116,00;ΒΛ.ΒΑΦΕ.036;23,40
9.779,00;1ΤΔΑ;117,00;ΚΑ.ΒΑΦΕ.013;0,00
9.779,00;1ΤΔΑ;117,00;WS.ΔΙΑΦ.002;0,00
9.779,00;1ΤΔΑ;117,00;ΑΝ.ΑΔΥΝ.019;64,32
9.779,00;1ΤΔΑ;117,00;ΒΛ.ΒΑΦΕ.036;0,00
9.779,00;1ΤΔΑ;117,00;DS.ΑΔΥΝ.013;0,00
9.779,00;1ΤΔΑ;117,00;ΚΑ.ΑΦΡΛ.001;0,00
9.779,00;1ΤΔΑ;117,00;WS.ΑΦΞΥ.003;0,00
9.779,00;1ΤΔΑ;117,00;ΒΛ.ΒΑΦΕ.032;0,00
9.780,00;1ΤΔΑ;118,00;ΣΤ.ΔΙΑΦ.010;0,00
9.780,00;1ΤΔΑ;118,00;ΣΜ.ΔΙΑΦ.009;0,00
9.780,00;1ΤΔΑ;118,00;XO.ΑΦΞΥ.001;0,00
9.780,00;1ΤΔΑ;118,00;ZX.ΑΔΥΝ.010;0,00
9.780,00;1ΤΔΑ;118,00;ΣΤ.ΔΙΑΦ.038;0,00
9.780,00;1ΤΔΑ;118,00;ΚΑ.ΑΔΥΝ.014;0,00
9.780,00;1ΤΔΑ;118,00;ΧΠ.ΑΦΡΟ.001;0,00
9.780,00;1ΤΔΑ;118,00;ΚΑ.ΔΙΑΦ.004;0,00
9.780,00;1ΤΔΑ;118,00;ΣΜ.ΑΠΟΤ.001;0,00
9.780,00;1ΤΔΑ;118,00;ΚΑ.ΑΦΞΥ.002;0,00
9.780,00;1ΤΔΑ;118,00;ΣΜ.ΔΙΑΦ.002;0,00
9.780,00;1ΤΔΑ;118,00;XO.ΑΠΟΤ.004;0,00
9.780,00;1ΤΔΑ;118,00;ΑΝ.ΑΦΡΟ.029;0,00
9.780,00;1ΤΔΑ;118,00;ΑΝ.ΑΔΥΝ.017;0,00
9.780,00;1ΤΔΑ;118,00;ΜΧ.ΚΟΛΩ.009;3,87
9.780,00;1ΤΔΑ;118,00;ΤΣ.ΚΟΛΩ.021;3,06
9.780,00;1ΤΔΑ;118,00;ΤΣ.ΚΟΛΩ.016;3,51
9.780,00;1ΤΔΑ;118,00;ΧΠ.ΜΑΚΙ.003;0,00
9.780,00;1ΤΔΑ;118,00;ΣΤ.ΚΟΛΩ.064;0,00
9.780,00;1ΤΔΑ;118,00;ΣΤ.ΜΑΣΚ.019;0,00
9.780,00;1ΤΔΑ;118,00;ΣΤ.ΜΑΣΚ.018;0,00
9.780,00;1ΤΔΑ;118,00;ZX.ΑΦΡΛ.027;0,00
9.780,00;1ΤΔΑ;118,00;ΣΤ.ΜΑΣΚ.004;0,00
9.781,00;1ΤΔΑ;119,00;ΣΤ.ΜΑΣΚ.001;0,00
9.781,00;1ΤΔΑ;119,00;ΣΜ.ΚΟΛΩ.001;0,00
9.782,00;1ΤΔΑ;120,00;WS.ΑΔΥΝ.002;0,00
9.782,00;1ΤΔΑ;120,00;XO.ΑΦΞΥ.010;0,00
9.782,00;1ΤΔΑ;120,00;ΚΑ.ΟΔΟΝ.025;0,00
9.782,00;1ΤΔΑ;120,00;ΑΝ.ΑΔΥΝ.017;0,00
9.782,00;1ΤΔΑ;120,00;KM.ΑΠΟΣ.023;0,00
9.782,00;1ΤΔΑ;120,00;WS.ΑΠΟΤ.046;0,00
9.782,00;1ΤΔΑ;120,00;WS.ΑΠΟΤ.079;0,00
9.782,00;1ΤΔΑ;120,00;KM.ΑΔΥΝ.005;0,00
9.782,00;1ΤΔΑ;120,00;ΑΝ.ΑΦΡΟ.065;0,00
9.782,00;1ΤΔΑ;120,00;ΤΣ.ΚΟΛΩ.202;3,54
9.782,00;1ΤΔΑ;120,00;ΧΠ.ΜΑΚΙ.001;52,65
9.782,00;1ΤΔΑ;120,00;XO.ΑΦΞΥ.028;0,00
9.784,00;1ΤΔΑ;121,00;ΧΠ.ΜΑΚΙ.003;0,00
9.784,00;1ΤΔΑ;121,00;ΤΣ.ΚΟΛΩ.589;4,98
