Stfartro_Id;Ημερομηνία;Παραστατικό;Αριθμός;Κωδικός Είδους;Περιγραφή είδους
11.000.119,00;13/3/2013;62Π_A;2.997,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.120,00;13/3/2013;62Π_A;2.998,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.121,00;13/3/2013;62Π_A;2.999,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.122,00;13/3/2013;62Π_A;3.000,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
11.000.123,00;13/3/2013;62Π_A;3.001,00;011.02.21.003;ΒΑΜ/ΡΟΣ ΦΛΩΡΑ (ΓΚΑΟΥΤΣΟ) 20ΚΙΛΩΝ
11.000.124,00;13/3/2013;62Π_A;3.002,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
11.000.117,00;13/3/2013;71Π_A;139,00;008.04.52.012;ΝΙΤΡΟΦΟΣΚΑ (20-5-10+0,3Β) 25 ΚΙΛΩΝ
10.000.118,00;14/3/2013;62Π;384,00;008.04.51.031;ΓΙΟΥΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
10.000.119,00;14/3/2013;62Π;385,00;008.04.51.031;ΓΙΟΥΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
10.000.120,00;14/3/2013;62Π;386,00;008.04.51.031;ΓΙΟΥΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
10.000.120,00;14/3/2013;62Π;386,00;004.01.01.034;ΛΑΝΣΕΛΟΤ 33ΓΡ.
10.000.120,00;14/3/2013;62Π;386,00;001.01.01.057;ΑΞΙΑΛ 100EC 900 Κ. ΕΚ.
10.000.120,00;14/3/2013;62Π;386,00;002.01.03.030;ΚΟΜΕΤ 20 EC 1 LT
10.000.121,00;14/3/2013;62Π;387,00;057.07.34.420;ΣΠΟΡ/ΤΟ ΑΓΓ. ΕΜΒ. ΡΕΜΠΡΑΝΤ 77Θ.
10.000.121,00;14/3/2013;62Π;387,00;004.01.05.002;ΚΕΪΤΑΡ 2 ΛΙΤΡΩΝ
10.000.121,00;14/3/2013;62Π;387,00;004.01.01.027;ΣΕΝΙΟΡ 75WG 250 ΓΡ.
10.000.121,00;14/3/2013;62Π;387,00;004.01.01.034;ΛΑΝΣΕΛΟΤ 33ΓΡ.
10.000.121,00;14/3/2013;62Π;387,00;057.07.34.196;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΣΑΝΤΙΝ 330Θ.
10.000.121,00;14/3/2013;62Π;387,00;057.07.34.162;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 330Θ.
10.000.121,00;14/3/2013;62Π;387,00;001.01.01.057;ΑΞΙΑΛ 100EC 900 Κ. ΕΚ.
11.000.126,00;14/3/2013;62Π_A;3.003,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
11.000.127,00;14/3/2013;62Π_A;3.004,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.128,00;14/3/2013;62Π_A;3.005,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
11.000.128,00;14/3/2013;62Π_A;3.005,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.131,00;14/3/2013;62Π_A;3.006,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.132,00;14/3/2013;62Π_A;3.007,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
10.000.103,00;14/3/2013;71Π;378,00;005.01.02.006;ΣΤΙΟΥΑΡΝΤ 30WG 25 ΓΡ.
11.000.129,00;14/3/2013;71Π_A;140,00;002.01.02.025;ΣΥΡΕΝ 5G 1 ΚΙΛΟΥ
11.000.129,00;14/3/2013;71Π_A;140,00;002.01.10.001;ΜΕΤΑΒΕΤ 5GB 500 ΓΡ.
10.000.126,00;15/3/2013;62Π;388,00;008.04.51.029;ΕΝΤΕΚ (15-15-15+5S) 40 ΚΙΛΩΝ
10.000.126,00;15/3/2013;62Π;388,00;011.01.02.001;ΜΟΚΑΠ 10G 15 ΚΙΛΩΝ
10.000.126,00;15/3/2013;62Π;388,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
10.000.128,00;15/3/2013;62Π;389,00;008.04.51.031;ΓΙΟΥΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
10.000.129,00;15/3/2013;62Π;390,00;008.04.51.023;ΕΝΤΕΚ (24-8-7) 25 ΚΙΛΩΝ
10.000.129,00;15/3/2013;62Π;390,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
10.000.129,00;15/3/2013;62Π;390,00;013.03.53.003;ΛΙΠ.ΠΑΤΕΝΤΚΑΛΙ(0-0-30+10MgΟ)40ΚΙΛΩΝ
11.000.134,00;15/3/2013;62Π_A;3.008,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
11.000.134,00;15/3/2013;62Π_A;3.008,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.135,00;15/3/2013;62Π_A;3.009,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
11.000.140,00;15/3/2013;62Π_A;3.010,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.141,00;15/3/2013;62Π_A;3.011,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.143,00;15/3/2013;62Π_A;3.012,00;019.02.29.003;ΝΤΙΧΟΝΤΡΑ ΡΕΠΕΝΣ 1 ΚΙΛΟΥ
11.000.144,00;15/3/2013;62Π_A;3.013,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.145,00;15/3/2013;62Π_A;3.014,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.146,00;15/3/2013;62Π_A;3.015,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.147,00;15/3/2013;62Π_A;3.016,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.148,00;15/3/2013;62Π_A;3.017,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.149,00;15/3/2013;62Π_A;3.018,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.150,00;15/3/2013;62Π_A;3.019,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.151,00;15/3/2013;62Π_A;3.020,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.152,00;15/3/2013;62Π_A;3.021,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.153,00;15/3/2013;62Π_A;3.022,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.156,00;15/3/2013;62Π_A;3.023,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.157,00;15/3/2013;62Π_A;3.024,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.158,00;15/3/2013;62Π_A;3.025,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.159,00;15/3/2013;62Π_A;3.026,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.160,00;15/3/2013;62Π_A;3.027,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.161,00;15/3/2013;62Π_A;3.028,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.162,00;15/3/2013;62Π_A;3.029,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.163,00;15/3/2013;62Π_A;3.030,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.164,00;15/3/2013;62Π_A;3.031,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.165,00;15/3/2013;62Π_A;3.032,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.166,00;15/3/2013;62Π_A;3.033,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.167,00;15/3/2013;62Π_A;3.034,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.168,00;15/3/2013;62Π_A;3.035,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.169,00;15/3/2013;62Π_A;3.036,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.170,00;15/3/2013;62Π_A;3.037,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.172,00;15/3/2013;62Π_A;3.038,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.171,00;15/3/2013;64Π_A;204,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.173,00;15/3/2013;64Π_A;205,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.155,00;15/3/2013;66Π_A;63,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
10.000.122,00;15/3/2013;71Π;379,00;099.02.33.003;ΠΑΤΑΤ/ΡΟΣ ΑΓΚΡΙΑ 28/35 25 ΚΙΛΩΝ
10.000.123,00;15/3/2013;71Π;380,00;099.02.33.003;ΠΑΤΑΤ/ΡΟΣ ΑΓΚΡΙΑ 28/35 25 ΚΙΛΩΝ
10.000.124,00;15/3/2013;71Π;381,00;099.02.33.003;ΠΑΤΑΤ/ΡΟΣ ΑΓΚΡΙΑ 28/35 25 ΚΙΛΩΝ
10.000.125,00;15/3/2013;71Π;382,00;099.02.33.003;ΠΑΤΑΤ/ΡΟΣ ΑΓΚΡΙΑ 28/35 25 ΚΙΛΩΝ
10.000.130,00;15/3/2013;71Π;383,00;008.04.52.012;ΝΙΤΡΟΦΟΣΚΑ (20-5-10+0,3Β) 25 ΚΙΛΩΝ
10.000.131,00;15/3/2013;71Π;384,00;003.01.03.029;ΚΟΣΑΙΤ 2000 35WG 750 ΓΡ.
11.000.136,00;15/3/2013;71Π_A;141,00;003.01.01.053;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 1 ΛΙΤΡΟΥ
11.000.137,00;15/3/2013;71Π_A;142,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
11.000.138,00;15/3/2013;71Π_A;143,00;054.01.06.004;ΑΡΟΥΤΟΞ ΜΠΑΙΤ 500 ΓΡ.
11.000.139,00;15/3/2013;71Π_A;144,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
11.000.142,00;15/3/2013;71Π_A;145,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.000.142,00;15/3/2013;71Π_A;145,00;011.01.02.004;ΚΟΝΦΙΝΤΟΡ ΦΟΡΤΕ200SL(2x5Κ.ΕΚ.) 10Κ.ΕΚ.
10.000.132,00;16/3/2013;62Π;391,00;008.04.51.031;ΓΙΟΥΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
11.000.176,00;16/3/2013;62Π_A;3.039,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
11.000.177,00;16/3/2013;62Π_A;3.040,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
11.000.179,00;16/3/2013;62Π_A;3.041,00;024.02.22.040;ΚΑΛ/ΚΙ ΣΥ ΜΑΪΑΜΙ Cruiser 50.000 ΣΠ.
11.000.179,00;16/3/2013;62Π_A;3.041,00;002.01.01.047;ΜΟΝΤΕΤ 25/28 SE 3 ΛΙΤΡΩΝ
11.000.181,00;16/3/2013;62Π_A;3.042,00;001.01.01.037;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 5 ΛΙΤΡΩΝ
11.000.181,00;16/3/2013;62Π_A;3.042,00;001.01.01.036;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 1 ΛΙΤΡΟΥ
11.000.181,00;16/3/2013;62Π_A;3.042,00;035.02.22.031;ΚΑΛ/ΚΙ ΕΛΕΟΝΩΡΑ ΠΟΝΤΣΟ 25000 ΣΠ.
11.000.183,00;16/3/2013;62Π_A;3.043,00;035.02.22.031;ΚΑΛ/ΚΙ ΕΛΕΟΝΩΡΑ ΠΟΝΤΣΟ 25000 ΣΠ.
11.000.184,00;16/3/2013;62Π_A;3.044,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.185,00;16/3/2013;62Π_A;3.045,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.186,00;16/3/2013;62Π_A;3.046,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.187,00;16/3/2013;62Π_A;3.047,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
11.000.187,00;16/3/2013;62Π_A;3.047,00;035.02.22.035;ΚΑΛ/ΚΙ Ρ1758 ΠΟΝΤΣΟ 25.000 ΣΠ.
11.000.187,00;16/3/2013;62Π_A;3.047,00;001.01.01.059;ΛΟΥΜΑΞ 537,5SC 5 ΛΙΤΡΩΝ
11.000.188,00;16/3/2013;62Π_A;3.048,00;024.02.22.025;ΚΑΛ/ΚΙ ΝΚ FAMOSO Cruiser 50.000 ΣΠ.
11.000.188,00;16/3/2013;62Π_A;3.048,00;024.02.22.040;ΚΑΛ/ΚΙ ΣΥ ΜΑΪΑΜΙ Cruiser 50.000 ΣΠ.
11.000.188,00;16/3/2013;62Π_A;3.048,00;001.01.01.059;ΛΟΥΜΑΞ 537,5SC 5 ΛΙΤΡΩΝ
11.000.189,00;16/3/2013;62Π_A;3.049,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.178,00;16/3/2013;64Π_A;206,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
11.000.180,00;16/3/2013;64Π_A;207,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
11.000.182,00;16/3/2013;64Π_A;208,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
11.000.182,00;16/3/2013;64Π_A;208,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.191,00;19/3/2013;62Π_A;3.050,00;003.01.03.012;ΚΟΣΑΙΤ 2000 35WG 550 ΓΡ.
11.000.191,00;19/3/2013;62Π_A;3.050,00;008.04.52.012;ΝΙΤΡΟΦΟΣΚΑ (20-5-10+0,3Β) 25 ΚΙΛΩΝ
11.000.192,00;19/3/2013;62Π_A;3.051,00;001.01.01.037;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 5 ΛΙΤΡΩΝ
11.000.192,00;19/3/2013;62Π_A;3.051,00;001.01.01.052;ΤΑΤΣΝΤΑΟΥΝ ΠΡΙΜΙΟΥΜ 1 ΛΙΤΡΟΥ
11.000.192,00;19/3/2013;62Π_A;3.051,00;024.02.22.040;ΚΑΛ/ΚΙ ΣΥ ΜΑΪΑΜΙ Cruiser 50.000 ΣΠ.
11.000.193,00;19/3/2013;62Π_A;3.052,00;009.03.55.009;ΛΙΠ.(18-8-8) MOP 40 ΚΙΛΩΝ
11.000.193,00;19/3/2013;62Π_A;3.052,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.195,00;19/3/2013;62Π_A;3.053,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.196,00;19/3/2013;62Π_A;3.054,00;009.03.55.009;ΛΙΠ.(18-8-8) MOP 40 ΚΙΛΩΝ
11.000.196,00;19/3/2013;62Π_A;3.054,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.197,00;19/3/2013;62Π_A;3.055,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.198,00;19/3/2013;62Π_A;3.056,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
11.000.199,00;19/3/2013;62Π_A;3.057,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.199,00;19/3/2013;62Π_A;3.057,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.200,00;19/3/2013;62Π_A;3.058,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.201,00;19/3/2013;62Π_A;3.059,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.194,00;19/3/2013;64Π_A;209,00;009.03.55.009;ΛΙΠ.(18-8-8) MOP 40 ΚΙΛΩΝ
10.000.136,00;19/3/2013;71Π;385,00;099.02.33.003;ΠΑΤΑΤ/ΡΟΣ ΑΓΚΡΙΑ 28/35 25 ΚΙΛΩΝ
10.000.137,00;19/3/2013;71Π;386,00;099.02.33.003;ΠΑΤΑΤ/ΡΟΣ ΑΓΚΡΙΑ 28/35 25 ΚΙΛΩΝ
10.000.139,00;19/3/2013;71Π;387,00;004.01.03.017;ΤΣΑΜΠ 37,5 WG 2 ΚΙΛΩΝ
11.000.204,00;20/3/2013;62Π_A;3.060,00;001.01.01.037;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 5 ΛΙΤΡΩΝ
11.000.204,00;20/3/2013;62Π_A;3.060,00;024.02.22.040;ΚΑΛ/ΚΙ ΣΥ ΜΑΪΑΜΙ Cruiser 50.000 ΣΠ.
11.000.205,00;20/3/2013;62Π_A;3.061,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.206,00;20/3/2013;62Π_A;3.062,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
11.000.206,00;20/3/2013;62Π_A;3.062,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
11.000.207,00;20/3/2013;62Π_A;3.063,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.208,00;20/3/2013;62Π_A;3.064,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
11.000.209,00;20/3/2013;62Π_A;3.065,00;009.03.55.009;ΛΙΠ.(18-8-8) MOP 40 ΚΙΛΩΝ
11.000.209,00;20/3/2013;62Π_A;3.065,00;008.04.51.024;ΕΝΤΕΚ (25-15-0+2S) 40 ΚΙΛΩΝ
11.000.210,00;20/3/2013;62Π_A;3.066,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.211,00;20/3/2013;62Π_A;3.067,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
11.000.212,00;20/3/2013;62Π_A;3.068,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
10.000.143,00;20/3/2013;71Π;388,00;099.02.33.003;ΠΑΤΑΤ/ΡΟΣ ΑΓΚΡΙΑ 28/35 25 ΚΙΛΩΝ
10.000.162,00;21/3/2013;62Π;392,00;020.02.33.016;ΠΑΤΑΤ/ΡΟΣ ΣΙΛΒΑΝΑ Α 35/55 25 ΚΙΛΩΝ
10.000.163,00;21/3/2013;62Π;393,00;020.02.33.001;ΠΑΤΑΤ/ΡΟΣ ΣΠΟΥΝΤΑ 28/35 25 ΚΙΛΩΝ
10.000.163,00;21/3/2013;62Π;393,00;099.02.33.016;ΠΑΤΑΤ/ΡΟΣ ΕΒΕΡΕΣΤ 35/60 25 ΚΙΛΩΝ
10.000.166,00;21/3/2013;62Π;394,00;020.02.33.006;ΠΑΤΑΤ/ΡΟΣ ΚΑΡΛΙΤΑ 35/55 25 ΚΙΛΩΝ
10.000.167,00;21/3/2013;62Π;395,00;020.02.33.016;ΠΑΤΑΤ/ΡΟΣ ΣΙΛΒΑΝΑ Α 35/55 25 ΚΙΛΩΝ
10.000.168,00;21/3/2013;62Π;396,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
10.000.168,00;21/3/2013;62Π;396,00;020.02.33.016;ΠΑΤΑΤ/ΡΟΣ ΣΙΛΒΑΝΑ Α 35/55 25 ΚΙΛΩΝ
10.000.169,00;21/3/2013;62Π;397,00;008.04.51.031;ΓΙΟΥΤΕΚ (46-0-0) 25 ΚΙΛΩΝ
10.000.170,00;21/3/2013;62Π;398,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
10.000.170,00;21/3/2013;62Π;398,00;013.03.53.003;ΛΙΠ.ΠΑΤΕΝΤΚΑΛΙ(0-0-30+10MgΟ)40ΚΙΛΩΝ
10.000.171,00;21/3/2013;62Π;399,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
10.000.173,00;21/3/2013;62Π;400,00;008.04.51.006;ΕΝΤΕΚ (15-15-15+5S) 50 ΚΙΛΩΝ
11.000.213,00;21/3/2013;62Π_A;3.069,00;017.01.01.003;ΛΙΜΣΙΠΙΕΙ 40SL 850 K. EK.
11.000.217,00;21/3/2013;62Π_A;3.070,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
11.000.218,00;21/3/2013;62Π_A;3.071,00;009.03.55.009;ΛΙΠ.(18-8-8) MOP 40 ΚΙΛΩΝ
11.000.218,00;21/3/2013;62Π_A;3.071,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
11.000.219,00;21/3/2013;62Π_A;3.072,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
11.000.220,00;21/3/2013;62Π_A;3.073,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.221,00;21/3/2013;62Π_A;3.074,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.222,00;21/3/2013;62Π_A;3.075,00;003.01.01.053;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 1 ΛΙΤΡΟΥ
11.000.222,00;21/3/2013;62Π_A;3.075,00;001.01.01.052;ΤΑΤΣΝΤΑΟΥΝ ΠΡΙΜΙΟΥΜ 1 ΛΙΤΡΟΥ
11.000.222,00;21/3/2013;62Π_A;3.075,00;003.01.01.055;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 250 Κ.ΕΚ.
11.000.222,00;21/3/2013;62Π_A;3.075,00;003.01.01.054;ΡΑΟΥΝΤΑΠ ΓΚΟΛΝΤ 36SL 500 Κ.ΕΚ.
11.000.224,00;21/3/2013;62Π_A;3.076,00;035.02.22.035;ΚΑΛ/ΚΙ Ρ1758 ΠΟΝΤΣΟ 25.000 ΣΠ.
11.000.225,00;21/3/2013;62Π_A;3.077,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
11.000.225,00;21/3/2013;62Π_A;3.077,00;035.02.22.035;ΚΑΛ/ΚΙ Ρ1758 ΠΟΝΤΣΟ 25.000 ΣΠ.
10.000.165,00;21/3/2013;66Π;22,00;020.02.33.006;ΠΑΤΑΤ/ΡΟΣ ΚΑΡΛΙΤΑ 35/55 25 ΚΙΛΩΝ
11.000.216,00;21/3/2013;71Π_A;146,00;017.01.01.003;ΛΙΜΣΙΠΙΕΙ 40SL 850 K. EK.
11.000.223,00;21/3/2013;71Π_A;147,00;002.01.06.001;ΣΤΟΡΜ (ΚΗΡΩΔΗ ΤΕΜ. 4 ΓΡ.) 112 ΓΡ.
10.000.174,00;22/3/2013;62Π;401,00;003.01.03.023;ΝΕΟΤΟΨΙΝ 70WG 700 ΓΡ.
10.000.174,00;22/3/2013;62Π;401,00;012.01.03.008;ΖΙΡΑΦΙΝ 76 WG 2 ΚΙΛΩΝ
10.000.174,00;22/3/2013;62Π;401,00;003.01.03.016;ΝΕΟΤΟΨΙΝ 70WG 250 ΓΡ.
11.000.226,00;22/3/2013;62Π_A;3.078,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.229,00;22/3/2013;62Π_A;3.079,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.230,00;22/3/2013;62Π_A;3.080,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.230,00;22/3/2013;62Π_A;3.080,00;024.02.22.040;ΚΑΛ/ΚΙ ΣΥ ΜΑΪΑΜΙ Cruiser 50.000 ΣΠ.
10.000.175,00;22/3/2013;71Π;389,00;003.01.03.029;ΚΟΣΑΙΤ 2000 35WG 750 ΓΡ.
10.000.175,00;22/3/2013;71Π;389,00;008.04.52.012;ΝΙΤΡΟΦΟΣΚΑ (20-5-10+0,3Β) 25 ΚΙΛΩΝ
